"# GtoPdb Version: 2024.2 - published: 2024-06-26"
"Target","Target ID","Target Subunit IDs","Target Gene Symbol","Target UniProt ID","Target Ensembl Gene ID","Target Ligand","Target Ligand ID","Target Ligand Subunit IDs","Target Ligand Gene Symbol","Target Ligand UniProt ID","Target Ligand Ensembl Gene ID","Target Ligand PubChem SID","Target Species","Ligand ID","Ligand","Ligand Type","Ligand Subunit IDs","Ligand Gene Symbol","Ligand Species","Ligand PubChem SID","Approved","Type","Action","Action comment","Selectivity","Endogenous","Primary Target","concentration Range","Affinity Units","Affinity High","Affinity Median","Affinity Low","Original Affinity Units","Original Affinity Low nm","Original Affinity Median nm","Original Affinity High nm","Original Affinity Relation","Assay Description","Receptor Site","Ligand Context","PubMed ID"
"5-HT<sub>1A</sub> receptor","1",,"HTR1A","P08908","ENSG00000178394",,"",,,,,"","Human","74","Rec 15/3079","Synthetic organic",,,,"135650892","false","Antagonist","Antagonist",,,"false","false","","pKi","","9.7","",,"","","",,,,,"11714892"
"5-HT<sub>1A</sub> receptor","1",,"HTR1A","P08908","ENSG00000178394",,"",,,,,"","Human","95","repinotan","Synthetic organic",,,,"135650895","false","Antagonist","Antagonist",,,"false","false","","pKi","","9.4","",,"","","",,,,,"9495870"
"5-HT<sub>1A</sub> receptor","1",,"HTR1A","P08908","ENSG00000178394",,"",,,,,"","Human","96","risperidone","Synthetic organic",,,,"135650903","true","Antagonist","Antagonist",,,"false","false","","pKi","6.5","","6.4",,"","","",,,,,"9760039|8935801"
"5-HT<sub>1A</sub> receptor","1",,"Htr1a","P19327","ENSRNOG00000010254",,"",,,,,"","Rat","96","risperidone","Synthetic organic",,,,"135650903","true","Antagonist","Antagonist",,,"false","false","","pKi","","6.2","",,"","","",,,,,"8997630"
"5-HT<sub>1A</sub> receptor","1",,"HTR1A","P08908","ENSG00000178394",,"",,,,,"","Human","97","ritanserin","Synthetic organic",,,,"135650904","false","Antagonist","Antagonist",,,"false","false","","pIC50","5.5","","5.2",,"","","",,,,,"9048968"
"5-HT<sub>1A</sub> receptor","1",,"HTR1A","P08908","ENSG00000178394",,"",,,,,"","Human","72","robalzotan","Synthetic organic",,,,"135650677","false","Antagonist","Antagonist","","Selective","false","false","","pKi","","9.199999809265137","","Ki","","0.6309999823570251","","=","","","","9336327"
"5-HT<sub>1A</sub> receptor","1",,"HTR1A","P08908","ENSG00000178394",,"",,,,,"","Human","75","SB 272183","Synthetic organic",,,,"135651002","false","Antagonist","Antagonist",,,"false","false","","pKi","","8.0","",,"","","",,,,,"11454652"
"5-HT<sub>1A</sub> receptor","1",,"HTR1A","P08908","ENSG00000178394",,"",,,,,"","Human","76","SB 649915","Synthetic organic",,,,"135651013","false","Antagonist","Antagonist",,,"false","false","","pKi","","8.6","",,"","","",,,,,"15887956"
"5-HT<sub>1A</sub> receptor","1",,"HTR1A","P08908","ENSG00000178394",,"",,,,,"","Human","77","SB 714786","Synthetic organic",,,,"135651017","false","Antagonist","Antagonist",,,"false","false","","pKi","","6.5","",,"","","",,,,,"15887956"
"5-HT<sub>1A</sub> receptor","1",,"HTR1A","P08908","ENSG00000178394",,"",,,,,"","Human","78","SDZ-216525","Synthetic organic",,,,"135651033","false","Antagonist","Antagonist",,,"false","false","","pIC50","8.2","","7.8",,"","","",,,,,"9048968"
"5-HT<sub>1A</sub> receptor","1",,"HTR1A","P08908","ENSG00000178394",,"",,,,,"","Human","98","sertindole","Synthetic organic",,,,"135651037","true","Antagonist","Antagonist",,,"false","false","","pKi","6.6","","6.4",,"","","",,,,,"9760039|8935801"
"5-HT<sub>1A</sub> receptor","1",,"HTR1A","P08908","ENSG00000178394",,"",,,,,"","Human","99","spiperone","Synthetic organic",,,,"135651064","false","Antagonist","Antagonist",,,"false","false","","pKi","8.8","","6.7",,"","","",,,,,"1386736|9760039|9550290"
"5-HT<sub>1A</sub> receptor","1",,"HTR1A","P08908","ENSG00000178394",,"",,,,,"","Human","61","(S)-UH 301","Synthetic organic",,,,"135651091","false","Antagonist","Antagonist","","Not Determined","false","false","","pKi","","7.9","","Ki","","13.5","","=","","","","9760039"
"5-HT<sub>1A</sub> receptor","1",,"HTR1A","P08908","ENSG00000178394",,"",,,,,"","Human","3252","[<sup>11</sup>C]WAY100635","Synthetic organic",,,,"178100297","false","Antagonist","Antagonist","","Not Determined","false","false","","-","","","","-","","","","=","","","","15689356"
"5-HT<sub>1A</sub> receptor","1",,"HTR1A","P08908","ENSG00000178394",,"",,,,,"","Human","81","[<sup>3</sup>H]<i>p</i>-MPPF","Synthetic organic",,,,"135651164","false","Antagonist","Antagonist",,,"false","false","","pKd","","8.4","","-","","","","=","",,,"15628665"
"5-HT<sub>1A</sub> receptor","1",,"HTR1A","P08908","ENSG00000178394",,"",,,,,"","Human","82","[<sup>3</sup>H]robalzotan","Synthetic organic",,,,"135651184","false","Antagonist","Antagonist","","Not Determined","false","false","","pKd","","9.8","","Kd","","0.158","","=","","","","9851589"
"5-HT<sub>1A</sub> receptor","1",,"HTR1A","P08908","ENSG00000178394",,"",,,,,"","Human","3251","[<sup>3</sup>H]WAY100635","Synthetic organic",,,,"135651215","false","Antagonist","Antagonist","","Not Determined","false","false","","pKd","","9.5","","Kd","","0.3","","=","","","","9048968"
"5-HT<sub>1A</sub> receptor","1",,"HTR1A","P08908","ENSG00000178394",,"",,,,,"","Human","64","(-)-tertatolol","Synthetic organic",,,,"135651248","false","Antagonist","Antagonist",,,"false","false","","pKi","","8.2","",,"","","",,,,,"9760039|9067310"
"5-HT<sub>1A</sub> receptor","1",,"HTR1A","P08908","ENSG00000178394",,"",,,,,"","Human","100","thioridazine","Synthetic organic",,,,"135651259","true","Antagonist","Antagonist",,,"false","false","","pKi","","7.1","",,"","","",,,,,"9760039"
"5-HT<sub>1A</sub> receptor","1",,"HTR1A","P08908","ENSG00000178394",,"",,,,,"","Human","101","tiospirone","Synthetic organic",,,,"135651264","false","Antagonist","Antagonist",,,"false","false","","pKi","","8.3","",,"","","",,,,,"9760039"
"5-HT<sub>1A</sub> receptor","1",,"HTR1A","P08908","ENSG00000178394",,"",,,,,"","Human","79","WAY-100135","Synthetic organic",,,,"135651320","false","Antagonist","Antagonist",,,"false","false","","pKi","","8.0","",,"","","",,,,,"9550290"
"5-HT<sub>1A</sub> receptor","1",,"HTR1A","P08908","ENSG00000178394",,"",,,,,"","Human","80","WAY-100635","Synthetic organic",,,,"135651321","false","Antagonist","Antagonist","","Selective","false","false","","pKi","9.199999809265137","","7.900000095367432","Ki","12.600000381469727","","0.6309999823570251","=","","","","9760039|9550290"
"5-HT<sub>1A</sub> receptor","1",,"HTR1A","P08908","ENSG00000178394",,"",,,,,"","Human","102","yohimbine","Natural product",,,,"135652727","true","Antagonist","Antagonist",,,"false","false","","pKi","","7.3","",,"","","",,,,,"10611634"
"5-HT<sub>1A</sub> receptor","1",,"HTR1A","P08908","ENSG00000178394",,"",,,,,"","Human","103","zotepine","Synthetic organic",,,,"135651367","true","Antagonist","Antagonist",,,"false","false","","pKi","","6.5","",,"","","",,,,,"8935801"
"5-HT<sub>1B</sub> receptor","2",,"HTR1B","P28222","ENSG00000135312",,"",,,,,"","Human","7110","almotriptan","Synthetic organic",,,,"178103687","true","Agonist","Agonist","","Not Determined","false","false","","pIC50","","7.920000076293945","","IC50","","12.0","","=","Affinity of almotriptan at recombinant h5-HT<sub>1B</sub> receptors expressed in HeLa cells, determined in a radioligand displacement assay using [<sup>125</sup>I]GTI as tracer.","","","11134654"
"5-HT<sub>1B</sub> receptor","2",,"HTR1B","P28222","ENSG00000135312",,"",,,,,"","Human","10446","avitriptan","Synthetic organic",,,,"385612206","false","Agonist","Agonist","","Not Determined","false","false","","pKi","","7.679999828338623","","Ki","","20.899999618530273","","=","","","","9050026"
"5-HT<sub>1B</sub> receptor","2",,"Htr1b","P28564","ENSRNOG00000013042",,"",,,,,"","Rat","10446","avitriptan","Synthetic organic",,,,"385612206","false","Agonist","Agonist","","Not Determined","false","false","","pKi","","7.440000057220459","","Ki","","36.29999923706055","","=","","","","9050026"
"5-HT<sub>1B</sub> receptor","2",,"HTR1B","P28222","ENSG00000135312",,"",,,,,"","Human","7191","frovatriptan","Synthetic organic",,,,"178103766","true","Agonist","Agonist","","Not Determined","false","true","","pKi","","7.989999771118164","","Ki","","10.300000190734863","","=","","","","9986723"
"5-HT<sub>1B</sub> receptor","2",,"Htr1b","P28564","ENSRNOG00000013042",,"",,,,,"","Rat","3250","[<sup>125</sup>I]GTI","Synthetic organic",,,,"135651108","false","Agonist","Agonist","","Not Determined","false","false","","pKd","","8.899999618530273","","Kd","","1.2999999523162842","","=","","","","1738002|8361548"
"5-HT<sub>1B</sub> receptor","2",,"HTR1B","P28222","ENSG00000135312",,"",,,,,"","Human","3","1-naphthylpiperazine","Synthetic organic",,,,"135649669","false","Agonist","Full agonist",,,"false","false","","pKi","7.9","","7.7",,"","","",,,,,"9397179|1565658|8863519"
"5-HT<sub>1B</sub> receptor","2",,"HTR1B","P28222","ENSG00000135312",,"",,,,,"","Human","218","2-methyl-5-HT","Synthetic organic",,,,"135649706","false","Agonist","Full agonist",,,"false","false","","pKi","","6.1","",,"","","",,,,,"1565658"
"5-HT<sub>1B</sub> receptor","2",,"Htr1b","P28334","ENSMUSG00000049511",,"",,,,,"","Mouse","4","5-CT","Synthetic organic",,,,"135649828","false","Agonist","Full agonist",,,"false","false","","pKi","","8.1","",,"","","",,,,,"1557407"
"5-HT<sub>1B</sub> receptor","2",,"HTR1B","P28222","ENSG00000135312",,"",,,,,"","Human","4","5-CT","Synthetic organic",,,,"135649828","false","Agonist","Full agonist",,,"false","false","","pKi","8.8","","7.7",,"","","",,,,,"1565658|8863519"
"5-HT<sub>1B</sub> receptor","2",,"Htr1b","P28334","ENSMUSG00000049511",,"",,,,,"","Mouse","5","5-hydroxytryptamine","Metabolite",,,,"135651413","false","Agonist","Full agonist","","Not Determined","true","false","","pKi","","8.1","","-","","","","=","","","","1557407"
"5-HT<sub>1B</sub> receptor","2",,"HTR1B","P28222","ENSG00000135312",,"",,,,,"","Human","5","5-hydroxytryptamine","Metabolite",,,,"135651413","false","Agonist","Full agonist","","Not Determined","true","false","","pKd","8.4","","7.5","-","","","","=","","","","1565658|8863519"
"5-HT<sub>1B</sub> receptor","2",,"HTR1B","P28222","ENSG00000135312",,"",,,,,"","Human","5","5-hydroxytryptamine","Metabolite",,,,"135651413","false","Agonist","Full agonist","","Not Determined","true","false","","pKi","9.0","","7.4","-","","","","=","","","","10431754|1565658|9208142|9776361|11040052|8957260"
"5-HT<sub>1B</sub> receptor","2",,"HTR1B","P28222","ENSG00000135312",,"",,,,,"","Human","107","5-MeOT","Synthetic organic",,,,"135649837","false","Agonist","Full agonist",,,"false","false","","pKi","7.5","","7.3",,"","","",,,,,"1565658|8863519"
"5-HT<sub>1B</sub> receptor","2",,"HTR1B","P28222","ENSG00000135312",,"",,,,,"","Human","106","5-(nonyloxy)-tryptamine","Synthetic organic",,,,"135649844","false","Agonist","Full agonist",,,"false","false","","pKi","","8.2","",,"","","",,,,,"10513577"
"5-HT<sub>1B</sub> receptor","2",,"HTR1B","P28222","ENSG00000135312",,"",,,,,"","Human","6","7-methoxy-1-naphthylpiperazine","Synthetic organic",,,,"135649861","false","Agonist","Full agonist",,,"false","false","","pKi","","8.7","",,"","","",,,,,"9397179"
"5-HT<sub>1B</sub> receptor","2",,"HTR1B","P28222","ENSG00000135312",,"",,,,,"","Human","7","8-OH-DPAT","Synthetic organic",,,,"135649864","false","Agonist","Full agonist",,,"false","false","","pIC50","","6.2","","-","","","","=","",,,"9303569"
"5-HT<sub>1B</sub> receptor","2",,"HTR1B","P28222","ENSG00000135312",,"",,,,,"","Human","120","alniditan","Synthetic organic",,,,"135649920","false","Agonist","Full agonist",,,"false","false","","pKi","9.0","","8.8",,"","","",,,,,"8967979"
"5-HT<sub>1B</sub> receptor","2",,"HTR1B","P28222","ENSG00000135312",,"",,,,,"","Human","34","aripiprazole","Synthetic organic",,,,"135649956","true","Agonist","Full agonist",,,"false","false","","pKi","","6.1","",,"","","",,,,,"12784105"
"5-HT<sub>1B</sub> receptor","2",,"HTR1B","P28222","ENSG00000135312",,"",,,,,"","Human","22","asenapine","Synthetic organic",,,,"135650779","true","Agonist","Full agonist",,,"false","false","","pKi","","8.1","",,"","","",,,,,"8935801"
"5-HT<sub>1B</sub> receptor","2",,"HTR1B","P28222","ENSG00000135312",,"",,,,,"","Human","37","cabergoline","Synthetic organic",,,,"135652674","true","Agonist","Full agonist",,,"false","false","","pKi","","6.3","",,"","","",,,,,"12388666"
"5-HT<sub>1B</sub> receptor","2",,"HTR1B","P28222","ENSG00000135312",,"",,,,,"","Human","109","CGS-12066","Synthetic organic",,,,"135650081","false","Agonist","Full agonist",,,"false","false","","pKi","8.7","","8.1",,"","","",,,,,"1565658|10513577"
"5-HT<sub>1B</sub> receptor","2",,"HTR1B","P28222","ENSG00000135312",,"",,,,,"","Human","38","clozapine","Synthetic organic",,,,"135650115","true","Agonist","Full agonist",,,"false","false","","pKi","","6.2","",,"","","",,,,,"8935801"
"5-HT<sub>1B</sub> receptor","2",,"HTR1B","P28222","ENSG00000135312",,"",,,,,"","Human","110","CP-122288","Synthetic organic",,,,"135650124","false","Agonist","Full agonist",,,"false","false","","pIC50","","7.6","",,"","","",,,,,"9303569"
"5-HT<sub>1B</sub> receptor","2",,"HTR1B","P28222","ENSG00000135312",,"",,,,,"","Human","3221","CP94253","Synthetic organic",,,,"178100280","false","Agonist","Full agonist","","Selective","false","false","","pKi","","8.7","","Ki","","2.0","","=","","","",
"5-HT<sub>1B</sub> receptor","2",,"HTR1B","P28222","ENSG00000135312",,"",,,,,"","Human","121","dihydroergotamine","Synthetic organic",,,,"135650182","true","Agonist","Full agonist",,,"false","false","","pKi","9.2","","8.0",,"","","",,,,,"8863519|8967979"
"5-HT<sub>1B</sub> receptor","2",,"HTR1B","P28222","ENSG00000135312",,"",,,,,"","Human","122","dipropyl-5-CT","Synthetic organic",,,,"135650195","false","Agonist","Full agonist",,,"false","false","","pKi","","7.4","",,"","","",,,,,"1565658"
"5-HT<sub>1B</sub> receptor","2",,"HTR1B","P28222","ENSG00000135312",,"",,,,,"","Human","39","donitriptan","Synthetic organic",,,,"135650207","false","Agonist","Full agonist",,,"false","false","","pKi","","9.4","",,"","","",,,,,"10381763"
"5-HT<sub>1B</sub> receptor","2",,"HTR1B","P28222","ENSG00000135312",,"",,,,,"","Human","40","eletriptan","Synthetic organic",,,,"135650227","true","Agonist","Full agonist","","Not Determined","false","true","","pKi","","8.0","","Ki","","10.0","","=","","","","10193663"
"5-HT<sub>1B</sub> receptor","2",,"HTR1B","P28222","ENSG00000135312",,"",,,,,"","Human","15","L-694,247","Synthetic organic",,,,"135650478","false","Agonist","Full agonist","","Not Determined","false","false","","pKi","","9.199999809265137","","Ki","","0.6299999952316284","","=","","","","10513577"
"5-HT<sub>1B</sub> receptor","2",,"HTR1B","P28222","ENSG00000135312",,"",,,,,"","Human","16","L-772,405","Synthetic organic",,,,"135650493","false","Agonist","Full agonist",,,"false","false","","pIC50","","6.8","",,"","","",,,,,"10585208"
"5-HT<sub>1B</sub> receptor","2",,"HTR1B","P28222","ENSG00000135312",,"",,,,,"","Human","21","LY344864","Synthetic organic",,,,"135650553","false","Agonist","Full agonist",,,"false","false","","pKi","","6.3","",,"","","",,,,,"9395253"
"5-HT<sub>1B</sub> receptor","2",,"HTR1B","P28222","ENSG00000135312",,"",,,,,"","Human","123","lysergol","Synthetic organic",,,,"135650564","false","Agonist","Full agonist",,,"false","false","","pKi","8.9","","7.5",,"","","",,,,,"1565658|8863519"
"5-HT<sub>1B</sub> receptor","2",,"HTR1B","P28222","ENSG00000135312",,"",,,,,"","Human","47","olanzapine","Synthetic organic",,,,"135650756","true","Agonist","Full agonist",,,"false","false","","pKi","","6.3","",,"","","",,,,,"8935801"
"5-HT<sub>1B</sub> receptor","2",,"HTR1B","P28222","ENSG00000135312",,"",,,,,"","Human","124","oxymetazoline","Synthetic organic",,,,"135650785","true","Agonist","Full agonist",,,"false","false","","pKi","","9.5","",,"","","",,,,,"9632357"
"5-HT<sub>1B</sub> receptor","2",,"HTR1B","P28222","ENSG00000135312",,"",,,,,"","Human","48","pergolide","Synthetic organic",,,,"135650809","true","Agonist","Full agonist",,,"false","false","","pKi","","6.6","",,"","","",,,,,"12388666"
"5-HT<sub>1B</sub> receptor","2",,"HTR1B","P28222","ENSG00000135312",,"",,,,,"","Human","23","RU 24969","Synthetic organic",,,,"135650950","false","Agonist","Full agonist",,,"false","false","","pKi","","8.1","",,"","","",,,,,"1557407"
"5-HT<sub>1B</sub> receptor","2",,"HTR1B","P28222","ENSG00000135312",,"",,,,,"","Human","31","[<sup>3</sup>H]8-OH-DPAT","Synthetic organic",,,,"135651130","false","Agonist","Full agonist","","Not Determined","false","false","","pKd","","8.899999618530273","","-","","","","=","","","","10431754"
"5-HT<sub>1B</sub> receptor","2",,"HTR1B","P28222","ENSG00000135312",,"",,,,,"","Human","117","[<sup>3</sup>H]alniditan","Synthetic organic",,,,"135651134","false","Agonist","Full agonist","","Not Determined","false","false","","pKd","9.0","","8.6","Kd","2.51","","1.0","=","","","","9605573"
"5-HT<sub>1B</sub> receptor","2",,"HTR1B","P28222","ENSG00000135312",,"",,,,,"","Human","115","TFMPP","Synthetic organic",,,,"135651253","false","Agonist","Full agonist",,,"false","false","","pKi","6.9","","6.2",,"","","",,,,,"1565658|8863519"
"5-HT<sub>1B</sub> receptor","2",,"HTR1B","P28222","ENSG00000135312",,"",,,,,"","Human","125","tryptamine","Metabolite",,,,"135651581","false","Agonist","Full agonist",,,"true","false","","pKi","","6.3","",,"","","",,,,,"1565658"
"5-HT<sub>1B</sub> receptor","2",,"HTR1B","P28222","ENSG00000135312",,"",,,,,"","Human","57","xanomeline","Synthetic organic",,,,"135651331","false","Agonist","Full agonist",,,"false","false","","pKi","","7.3","",,"","","",,,,,"9884068"
"5-HT<sub>1B</sub> receptor","2",,"HTR1B","P28222","ENSG00000135312",,"",,,,,"","Human","59","ziprasidone","Synthetic organic",,,,"135651359","true","Agonist","Full agonist",,,"false","false","","pKi","","8.3","",,"","","",,,,,"8935801"
"5-HT<sub>1B</sub> receptor","2",,"HTR1B","P28222","ENSG00000135312",,"",,,,,"","Human","108","BMS 181,101","Synthetic organic",,,,"135650000","false","Agonist","Partial agonist",,,"false","false","","pKi","8.1","","7.6",,"","","",,,,,"11040052"
"5-HT<sub>1B</sub> receptor","2",,"HTR1B","P28222","ENSG00000135312",,"",,,,,"","Human","10","BRL-15572","Synthetic organic",,,,"135650023","false","Agonist","Partial agonist",,,"false","false","","pKi","","6.1","",,"","","",,,,,"9303567"
"5-HT<sub>1B</sub> receptor","2",,"HTR1B","P28222","ENSG00000135312",,"",,,,,"","Human","35","bromocriptine","Synthetic organic",,,,"135650026","true","Agonist","Partial agonist",,,"false","false","","pKi","","6.5","",,"","","",,,,,"12388666"
"5-HT<sub>1B</sub> receptor","2",,"HTR1B","P28222","ENSG00000135312",,"",,,,,"","Human","29","capeserod","Synthetic organic",,,,"135651059","false","Agonist","Partial agonist",,,"false","false","","pKi","","5.3","",,"","","",,,,,"12130738"
"5-HT<sub>1B</sub> receptor","2",,"Htr1b","P28564","ENSRNOG00000013042",,"",,,,,"","Rat","39","donitriptan","Synthetic organic",,,,"135650207","false","Agonist","Partial agonist",,,"false","false","","pKi","","9.7","",,"","","",,,,,"10381763"
"5-HT<sub>1B</sub> receptor","2",,"HTR1B","P28222","ENSG00000135312",,"",,,,,"","Human","14","GR 127935","Synthetic organic",,,,"135650312","false","Agonist","Partial agonist",,,"false","false","","pKi","9.8","","9.0",,"","","",,,,,"9397179|9303567|9776361|8957260|9548813"
"5-HT<sub>1B</sub> receptor","2",,"HTR1B","P28222","ENSG00000135312",,"",,,,,"","Human","114","L-775,606","Synthetic organic",,,,"135650494","false","Agonist","Partial agonist",,,"false","false","","pKi","6.9","","6.3",,"","","",,,,,"11040052"
